filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
zymo_test_6000.fast5	2ab72a6b-ee66-4ded-a5b5-963714b24230	af307028575a34db3268b4df36412691cb25b558	0	445	3	358.668000	1.334750	1067	TRUE	359.089250	730	0.913500	317	11.419572	2.880480	55.432407	7.169491	55.432407	7.169491
zymo_test_6000.fast5	776fa966-f775-4926-b210-04b783640fd0	af307028575a34db3268b4df36412691cb25b558	0	191	1	308.776500	1.500000	1200	TRUE	309.014000	1010	1.262500	504	9.517365	2.906595	65.399750	8.568416	65.399750	8.568416
zymo_test_6000.fast5	2a5023e8-d484-4904-aa06-4cb130097ced	af307028575a34db3268b4df36412691cb25b558	0	101	1	305.106500	1.500000	1200	TRUE	305.272750	1067	1.333750	665	13.050968	3.273651	59.804047	7.694088	59.804047	7.694088
zymo_test_6000.fast5	2df4bfcc-186a-4d61-b9ef-50275e6b8180	af307028575a34db3268b4df36412691cb25b558	0	441	3	249.458250	1.500000	1200	TRUE	249.792000	933	1.166250	383	15.894512	2.913400	72.394371	9.267879	72.394371	9.267879
zymo_test_6000.fast5	2e2c4ff8-6aba-477d-b5cc-d72958ebabea	af307028575a34db3268b4df36412691cb25b558	0	225	2	106.323500	1.500000	1200	TRUE	106.431000	1114	1.392500	614	12.098231	3.075278	76.416283	7.169491	76.416283	7.169491
zymo_test_6000.fast5	3181dc09-3e2c-4580-8b8d-1ee16b3351ab	af307028575a34db3268b4df36412691cb25b558	0	262	1	372.410750	1.500000	1200	TRUE	372.525750	1108	1.385000	552	13.554458	3.064316	76.241417	8.393551	76.241417	8.393551
zymo_test_6000.fast5	31c12b76-a6b6-45f7-8721-dcd14c3eef4c	af307028575a34db3268b4df36412691cb25b558	0	192	3	275.700500	1.500000	1200	TRUE	276.453000	598	0.747500	291	13.273625	3.041224	67.323265	7.694088	67.323265	7.694088
zymo_test_6000.fast5	31c5eb92-f60e-43f2-b0cd-8ffb2426a71f	af307028575a34db3268b4df36412691cb25b558	0	262	1	438.090000	0.904250	723	TRUE	438.116250	702	0.878000	351	12.333097	3.046956	75.192223	9.442744	75.192223	9.442744
zymo_test_6000.fast5	43a65de4-504f-4039-b6bb-2ab602d9d88f	af307028575a34db3268b4df36412691cb25b558	0	443	3	205.507000	1.500000	1200	TRUE	205.564500	1154	1.442500	481	13.761823	2.878761	70.121117	9.267879	70.121117	9.267879
zymo_test_6000.fast5	43eee55a-a23e-4517-888e-d65930b299d5	af307028575a34db3268b4df36412691cb25b558	0	429	1	7.343250	1.500000	1200	TRUE	7.572000	1017	1.271250	481	13.168957	3.007619	63.651089	7.519222	63.651089	7.519222
