filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
zymo_test_6000.fast5	81f5638c-4090-49a3-9115-e3b63a070b4e	af307028575a34db3268b4df36412691cb25b558	0	188	1	366.908250	1.500000	1200	TRUE	367.187000	977	1.221250	383	14.133318	2.944149	66.099213	8.918147	66.099213	8.918147
zymo_test_6000.fast5	838a4cdd-e8eb-4eb0-82a9-137ee00ac425	af307028575a34db3268b4df36412691cb25b558	0	453	2	158.375000	1.500000	1200	TRUE	158.400000	1180	1.475000	613	11.401878	3.073136	68.722191	7.694088	68.722191	7.694088
zymo_test_6000.fast5	839e42c7-d7a1-43ff-a131-a92416f3f670	af307028575a34db3268b4df36412691cb25b558	0	455	4	312.590000	1.500000	1200	TRUE	312.631250	1167	1.458750	557	20.747189	3.180611	76.241417	9.792476	76.241417	9.792476
zymo_test_6000.fast5	841e80d2-2a73-4c1d-94dc-cb072f69175c	af307028575a34db3268b4df36412691cb25b558	0	445	3	113.601500	1.500000	1200	TRUE	113.930250	937	1.171250	416	13.224897	2.972306	57.006195	7.344357	57.006195	7.344357
zymo_test_6000.fast5	8863ad4e-170d-40ce-a6e3-daef15a2c781	af307028575a34db3268b4df36412691cb25b558	0	337	4	216.072000	1.500000	1200	TRUE	216.104500	1174	1.467500	558	16.329298	3.144709	84.984695	10.142207	84.984695	10.142207
zymo_test_6000.fast5	8873479c-484e-4f69-8247-ab34696984bf	af307028575a34db3268b4df36412691cb25b558	0	463	1	8.455250	1.500000	1200	TRUE	8.847750	886	1.107500	382	15.048987	3.020652	70.470848	10.491938	70.470848	10.491938
zymo_test_6000.fast5	88a3afe7-c45f-4484-93f3-1a17b1115fcb	af307028575a34db3268b4df36412691cb25b558	0	220	2	107.041250	1.500000	1200	TRUE	107.423750	894	1.117500	416	18.170391	3.111575	73.268700	8.218685	73.268700	8.218685
zymo_test_6000.fast5	89bc10bd-8e8b-4816-ad60-6010a3f0c571	af307028575a34db3268b4df36412691cb25b558	0	140	1	431.603750	1.500000	1200	TRUE	431.653750	1160	1.450000	688	11.984600	3.165602	56.831329	6.994625	56.831329	6.994625
zymo_test_6000.fast5	89bcbd4f-9639-43d9-9afc-0c16f91ffc54	af307028575a34db3268b4df36412691cb25b558	0	132	3	113.332250	1.500000	1200	TRUE	113.452250	1104	1.380000	459	17.529028	2.985693	60.678375	8.568416	60.678375	8.568416
zymo_test_6000.fast5	8c04792a-e62c-4553-ad64-2e52156ccb2b	af307028575a34db3268b4df36412691cb25b558	0	7	3	330.517000	1.500000	1200	TRUE	330.604500	1130	1.412500	672	11.351856	3.217558	69.771385	9.267879	69.771385	9.267879
zymo_test_6000.fast5	8c79c2fc-17da-4258-aa4d-945fb6424727	af307028575a34db3268b4df36412691cb25b558	0	56	3	58.994000	1.500000	1200	TRUE	59.020250	1179	1.473750	515	18.068588	3.031989	68.372459	9.267879	68.372459	9.267879
zymo_test_6000.fast5	8c82dfd3-f01e-47e4-abf1-fa10c1254d94	af307028575a34db3268b4df36412691cb25b558	0	257	4	108.129500	1.500000	1200	TRUE	108.813250	653	0.816250	294	13.223943	3.045144	66.099213	7.694088	66.099213	7.694088
zymo_test_6000.fast5	8d148cf5-a06e-4e5c-87e4-4c260ef8ff8f	af307028575a34db3268b4df36412691cb25b558	0	139	1	363.433750	1.500000	1200	TRUE	363.610000	1059	1.323750	522	18.574837	3.208105	74.317894	8.568416	74.317894	8.568416
zymo_test_6000.fast5	9e4d86d0-b231-461b-9077-8852ce59c434	af307028575a34db3268b4df36412691cb25b558	0	444	3	116.145500	1.500000	1200	TRUE	116.276750	1095	1.368750	540	16.812109	3.184353	68.722191	9.093013	68.722191	9.093013
zymo_test_6000.fast5	a2b78502-28b9-48c6-bb10-13b93e43c16a	af307028575a34db3268b4df36412691cb25b558	0	424	1	220.887000	1.500000	1200	TRUE	221.030750	1085	1.356250	532	14.666676	3.182552	65.050018	8.043819	65.050018	8.043819
zymo_test_6000.fast5	a2bc0a1f-906c-4509-bd6d-d3306f8aa99b	af307028575a34db3268b4df36412691cb25b558	0	234	2	223.449250	1.500000	1200	TRUE	223.691750	1006	1.257500	391	18.882698	2.960474	70.645714	8.218685	70.645714	8.218685
zymo_test_6000.fast5	9c982d9a-7cc6-41aa-9367-c0f92cd77fa1	af307028575a34db3268b4df36412691cb25b558	0	248	1	15.390500	1.500000	1200	TRUE	15.404250	1189	1.486250	547	14.428172	3.078356	78.514671	9.093013	78.514671	9.093013
zymo_test_6000.fast5	9e73964e-232e-4a78-b7f6-ff50ea54e719	af307028575a34db3268b4df36412691cb25b558	0	416	1	336.373750	1.500000	1200	TRUE	336.682500	953	1.191250	510	10.019166	3.017331	67.323265	6.994625	67.323265	6.994625
zymo_test_6000.fast5	9ea6a41c-556b-4666-b16d-2070d792036a	af307028575a34db3268b4df36412691cb25b558	0	474	1	416.732750	1.500000	1200	TRUE	416.832750	1120	1.400000	517	16.052845	3.080380	67.847862	7.868954	67.847862	7.868954
zymo_test_6000.fast5	a1ce2b53-6b49-49ef-b8ed-225be354656e	af307028575a34db3268b4df36412691cb25b558	0	397	4	237.907000	1.500000	1200	TRUE	238.092000	1052	1.315000	507	17.316708	3.144145	73.443565	8.918147	73.443565	8.918147
zymo_test_6000.fast5	a27dbc92-5858-4504-a49d-f97fd7baef48	af307028575a34db3268b4df36412691cb25b558	0	57	1	217.555750	1.500000	1200	TRUE	217.742000	1051	1.313750	541	12.164544	3.116129	65.749481	8.043819	65.749481	8.043819
zymo_test_6000.fast5	a2a86b42-3e04-4060-bd29-82a35d4916d9	af307028575a34db3268b4df36412691cb25b558	0	464	4	400.111250	1.500000	1200	TRUE	400.127500	1187	1.483750	553	16.741617	3.107896	76.066551	8.743281	76.066551	8.743281
zymo_test_6000.fast5	a2cfa8fe-00fc-4061-bc2a-26d2f477fdfc	af307028575a34db3268b4df36412691cb25b558	0	478	1	8.843500	1.500000	1200	TRUE	8.984750	1087	1.358750	510	14.682815	3.051272	64.525421	9.442744	64.525421	9.442744
zymo_test_6000.fast5	a302d554-e910-449a-9284-d93e552e9024	af307028575a34db3268b4df36412691cb25b558	0	391	2	248.351500	1.500000	1200	TRUE	248.509000	1074	1.342500	458	20.257797	3.064656	73.443565	9.093013	73.443565	9.093013
zymo_test_6000.fast5	a344f5a6-6a86-444a-a072-68df29b25e2b	af307028575a34db3268b4df36412691cb25b558	0	296	4	180.420000	1.500000	1200	TRUE	180.562500	1086	1.357500	552	12.661146	3.108317	68.197594	7.868954	68.197594	7.868954
zymo_test_6000.fast5	a37e47a6-8e84-4638-8d7f-f37574980822	af307028575a34db3268b4df36412691cb25b558	0	269	3	300.388000	1.500000	1200	TRUE	300.585500	1042	1.302500	522	12.723687	3.078244	57.530792	6.994625	57.530792	6.994625
zymo_test_6000.fast5	a396ea6e-dd9e-40c2-b853-7db8fbb360ed	af307028575a34db3268b4df36412691cb25b558	0	394	3	105.573750	1.500000	1200	TRUE	105.936250	910	1.137500	381	14.656274	2.984888	74.842491	8.918147	74.842491	8.918147
zymo_test_6000.fast5	a3b84699-0db1-4dab-a98b-27cc520008ca	af307028575a34db3268b4df36412691cb25b558	0	155	1	428.318750	1.500000	1200	TRUE	428.470000	1079	1.348750	440	16.013462	2.969956	69.246788	8.918147	69.246788	8.918147
zymo_test_6000.fast5	a468dad9-4716-48e4-91ff-b15780a6a57d	af307028575a34db3268b4df36412691cb25b558	0	492	1	118.166750	1.500000	1200	TRUE	118.260500	1125	1.406250	506	18.791573	3.097577	71.694908	8.393551	71.694908	8.393551
