filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
zymo_test_4800.fast5	0029e119-bab3-4c00-8835-2deaaef3266d	af307028575a34db3268b4df36412691cb25b558	0	262	1	144.562000	0.942250	628	TRUE	144.613000	594	0.891250	380	8.983543	0.000000	74.842491	9.442744	73.469833	9.846435
zymo_test_4800.fast5	005fd3a4-97f0-4976-8bc9-c8fd31e7bb50	af307028575a34db3268b4df36412691cb25b558	0	430	4	318.230750	1.200000	800	TRUE	318.332750	732	1.098000	223	9.680342	0.000000	81.137657	8.918147	80.690842	10.258689
zymo_test_4800.fast5	00797c45-13aa-4af2-b7cf-3bd3f3c85b5e	af307028575a34db3268b4df36412691cb25b558	0	25	1	330.982250	1.200000	800	TRUE	331.072250	740	1.110000	428	8.763712	0.000000	74.492760	8.743281	73.757393	9.142105
zymo_test_4800.fast5	00ab9278-4dcc-4386-8cd8-4a611ee2ba45	af307028575a34db3268b4df36412691cb25b558	0	276	4	404.011500	1.200000	800	TRUE	404.100000	741	1.111500	400	8.501878	0.000000	73.093834	8.918147	73.183411	10.298841
zymo_test_4800.fast5	01096375-b43f-4c2f-8082-44561de923d9	af307028575a34db3268b4df36412691cb25b558	0	180	1	253.929250	1.200000	800	TRUE	254.065750	709	1.063500	408	8.248898	0.000000	61.552704	8.393551	60.199032	8.115291
zymo_test_4800.fast5	010be0a2-36ab-4a6d-ac13-6164421bc133	af307028575a34db3268b4df36412691cb25b558	0	60	2	267.323500	1.200000	800	TRUE	267.451000	715	1.072500	387	9.381370	0.000000	65.399750	8.918147	66.895050	8.912904
zymo_test_4800.fast5	013cf568-de45-4d9f-9ee9-65081db133cd	af307028575a34db3268b4df36412691cb25b558	0	501	4	81.792000	1.200000	800	FALSE	81.858000	756	1.134000	523	6.328569	0.000000	71.869774	8.218685	70.379791	9.159977
zymo_test_4800.fast5	0166bc59-0073-4173-b070-abe45659774d	af307028575a34db3268b4df36412691cb25b558	0	333	2	440.102000	1.030250	686	TRUE	440.181500	633	0.950750	319	10.142494	0.000000	65.924347	9.617610	68.214447	8.554730
zymo_test_4800.fast5	01752b61-815c-4571-a333-d157158ca3e8	af307028575a34db3268b4df36412691cb25b558	0	456	3	420.019750	1.200000	800	TRUE	420.175750	696	1.044000	380	8.645291	0.000000	82.011986	9.267879	79.439850	9.827221
zymo_test_4800.fast5	01896880-1bfd-4da1-8d40-3bae8e8a4465	af307028575a34db3268b4df36412691cb25b558	0	98	4	412.783000	1.200000	800	TRUE	412.814500	779	1.168500	398	8.837456	0.000000	72.744102	8.043819	72.613899	8.982808
zymo_test_4800.fast5	018efb72-ea5c-4925-b695-76bdda4ee98f	af307028575a34db3268b4df36412691cb25b558	0	313	2	385.394000	0.774250	516	TRUE	385.520000	432	0.648250	195	8.532638	0.000000	68.897057	8.568416	70.655258	9.487736
zymo_test_4800.fast5	01badd25-5d92-4438-b6db-38d617b3b73a	af307028575a34db3268b4df36412691cb25b558	0	425	1	266.341250	1.200000	800	TRUE	266.504750	691	1.036500	346	10.229170	0.000000	67.323265	8.218685	67.948494	8.740512
zymo_test_4800.fast5	01fad03a-c4f9-4699-8966-9adf8f840c6b	af307028575a34db3268b4df36412691cb25b558	0	247	3	106.648250	1.200000	800	TRUE	106.760750	725	1.087500	248	9.155848	0.000000	70.645714	8.743281	71.209412	9.017966
zymo_test_4800.fast5	01fb3e7c-a541-49db-91e6-e4f62573aeb3	af307028575a34db3268b4df36412691cb25b558	0	125	1	249.257750	1.200000	800	TRUE	249.478250	653	0.979500	344	9.579600	0.000000	73.618431	9.267879	71.767914	9.070961
zymo_test_4800.fast5	023e4674-be00-480a-87f0-fc5ff6d480e3	af307028575a34db3268b4df36412691cb25b558	0	82	2	34.693250	1.200000	800	TRUE	35.018750	583	0.874500	325	7.809885	0.000000	61.202972	8.043819	63.334957	8.672493
zymo_test_4800.fast5	0252b790-c63e-4a07-8d0b-a0c9352d521a	af307028575a34db3268b4df36412691cb25b558	0	69	1	7.665500	1.200000	800	TRUE	7.899500	644	0.966000	266	8.432488	0.000000	70.121117	9.093013	69.832092	9.017966
zymo_test_4800.fast5	02697d6a-5810-4faa-a60c-8f98fce2fcfd	af307028575a34db3268b4df36412691cb25b558	0	408	1	147.280250	1.200000	800	TRUE	147.662750	545	0.817500	384	7.498105	0.000000	69.246788	9.267879	69.832092	9.674865
zymo_test_4800.fast5	0293f60d-2203-413a-93cd-213ae2c61847	af307028575a34db3268b4df36412691cb25b558	0	165	1	361.564000	1.200000	800	TRUE	361.670500	729	1.093500	385	9.405817	0.000000	69.071922	7.694088	70.655258	9.159977
zymo_test_4800.fast5	0339e927-00c0-4e6e-a4cb-9bd60c8eacb7	af307028575a34db3268b4df36412691cb25b558	0	86	2	129.477750	1.200000	800	TRUE	129.516750	774	1.161000	435	9.790591	0.000000	73.618431	9.967341	74.335876	9.432306
zymo_test_4800.fast5	034b4405-b067-4ce8-8e4a-3fd01421782f	af307028575a34db3268b4df36412691cb25b558	0	59	2	35.580000	1.200000	800	TRUE	35.605500	783	1.174500	381	8.447304	0.000000	73.268700	8.218685	71.767914	8.930327
zymo_test_4800.fast5	038101db-c8a0-40e5-a38b-3e9eb2a3e94d	af307028575a34db3268b4df36412691cb25b558	0	375	2	32.972250	1.200000	800	TRUE	33.096750	717	1.075500	385	9.357055	0.000000	62.601898	8.393551	63.334957	8.521379
zymo_test_4800.fast5	043d7f41-d704-46e2-8e79-261b17448927	af307028575a34db3268b4df36412691cb25b558	0	266	2	327.990750	1.200000	800	FALSE	328.395750	530	0.795000	283	5.814509	0.000000	67.323265	8.218685	67.419716	8.878154
zymo_test_4800.fast5	0440f804-7610-412f-9798-0e511bde1e33	af307028575a34db3268b4df36412691cb25b558	0	455	4	149.844500	1.200000	800	TRUE	149.886500	772	1.158000	470	8.939409	0.000000	74.492760	9.093013	74.918900	9.340642
zymo_test_4800.fast5	04751c11-f791-40aa-bcf3-0fdd5c400476	af307028575a34db3268b4df36412691cb25b558	0	144	2	112.023250	1.200000	800	TRUE	112.023250	800	1.200000	349	9.708641	0.000000	65.749481	1.923522	65.857948	8.878154
zymo_test_4800.fast5	0487aa41-d32f-46c8-abbc-a55762176ab0	af307028575a34db3268b4df36412691cb25b558	0	424	1	109.602000	1.200000	800	TRUE	109.917000	590	0.885000	315	8.541279	0.000000	64.350555	8.043819	65.857948	8.638682
zymo_test_4800.fast5	04cf7bdc-dfe5-4e06-9066-89af630a9fe3	af307028575a34db3268b4df36412691cb25b558	0	248	2	320.104500	1.200000	800	TRUE	320.347500	638	0.957000	400	9.170963	0.000000	75.017357	9.617610	74.626831	9.962500
zymo_test_4800.fast5	04ff7496-fdf2-48cb-93d5-e01f5f52a103	af307028575a34db3268b4df36412691cb25b558	0	463	4	242.999000	1.200000	800	FALSE	243.012500	791	1.186500	492	5.761946	0.000000	73.793297	7.694088	71.767914	8.912904
zymo_test_4800.fast5	05401818-9ae6-41f2-9c1e-5e5963f1bc13	af307028575a34db3268b4df36412691cb25b558	0	273	1	357.577250	1.200000	800	TRUE	358.049750	485	0.727500	264	7.872255	0.000000	72.394371	7.694088	71.209412	9.340642
zymo_test_4800.fast5	054526b7-a21b-4ed3-a7cc-b072a433423f	af307028575a34db3268b4df36412691cb25b558	0	293	2	201.628500	1.200000	800	TRUE	201.729000	733	1.099500	396	9.438932	0.000000	61.377838	7.519222	61.147022	8.178940
zymo_test_4800.fast5	059644b4-3472-4724-95e7-ea9afa65c08d	af307028575a34db3268b4df36412691cb25b558	0	247	3	314.371750	1.200000	800	TRUE	314.415250	771	1.156500	472	8.401410	0.000000	70.121117	9.442744	69.832092	8.982808
zymo_test_4800.fast5	06455793-c060-43df-a2cf-f22a85f290d1	af307028575a34db3268b4df36412691cb25b558	0	207	4	215.559500	1.200000	800	TRUE	215.649500	740	1.110000	394	10.693237	0.000000	74.143028	8.743281	72.330788	9.088694
zymo_test_4800.fast5	0649354e-c566-483d-bf9d-bab38b910f17	af307028575a34db3268b4df36412691cb25b558	0	109	3	208.721000	1.200000	800	TRUE	208.791500	753	1.129500	210	9.750059	0.000000	70.645714	9.792476	71.209412	9.413901
zymo_test_4800.fast5	06553748-c31b-42a8-8e9a-0eeca82e6b61	af307028575a34db3268b4df36412691cb25b558	0	56	3	331.814000	1.200000	800	TRUE	331.919000	730	1.095000	433	8.635912	0.000000	71.345177	8.043819	71.488106	9.304227
zymo_test_4800.fast5	07cf7e3f-815a-4519-977c-c16d2f94095e	af307028575a34db3268b4df36412691cb25b558	0	77	1	192.630500	1.200000	800	TRUE	192.630500	800	1.200000	386	8.038074	0.000000	80.088463	8.218685	79.750755	10.079936
zymo_test_4800.fast5	07d85072-3e66-4465-b80d-6834f80a8064	af307028575a34db3268b4df36412691cb25b558	0	330	2	171.457000	1.200000	800	TRUE	171.698500	639	0.958500	333	8.647830	0.000000	69.421654	10.491938	70.655258	9.286072
