filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
zymo_test_2000.fast5	005fd3a4-97f0-4976-8bc9-c8fd31e7bb50	af307028575a34db3268b4df36412691cb25b558	0	430	4	318.230750	0.500000	400	FALSE	318.230750	400	0.500000	79	7.959449	2.343351	82.011986	9.267879	82.011986	9.267879
zymo_test_2000.fast5	01096375-b43f-4c2f-8082-44561de923d9	af307028575a34db3268b4df36412691cb25b558	0	180	1	253.929250	0.500000	400	TRUE	254.065500	291	0.363750	131	11.201238	2.847502	61.377838	8.568416	61.377838	8.568416
zymo_test_2000.fast5	010be0a2-36ab-4a6d-ac13-6164421bc133	af307028575a34db3268b4df36412691cb25b558	0	60	2	267.323500	0.500000	400	TRUE	267.452250	297	0.371250	116	15.467057	2.855864	65.574615	8.218685	65.574615	8.218685
zymo_test_2000.fast5	01fad03a-c4f9-4699-8966-9adf8f840c6b	af307028575a34db3268b4df36412691cb25b558	0	247	3	106.648250	0.500000	400	TRUE	106.760750	310	0.387500	91	15.341836	2.650243	71.170311	7.868954	71.170311	7.868954
zymo_test_2000.fast5	01fb3e7c-a541-49db-91e6-e4f62573aeb3	af307028575a34db3268b4df36412691cb25b558	0	125	1	249.257750	0.500000	400	FALSE	249.479000	223	0.278750	103	8.823676	2.881215	66.448944	8.568416	66.448944	8.568416
zymo_test_2000.fast5	023e4674-be00-480a-87f0-fc5ff6d480e3	af307028575a34db3268b4df36412691cb25b558	0	82	2	34.693250	0.500000	400	FALSE	34.694500	399	0.498750	74	4.059885	2.163093	62.601898	1.748656	62.601898	1.748656
zymo_test_2000.fast5	0252b790-c63e-4a07-8d0b-a0c9352d521a	af307028575a34db3268b4df36412691cb25b558	0	69	1	7.665500	0.500000	400	FALSE	7.900500	212	0.265000	73	7.506747	2.475897	70.295982	7.169491	70.295982	7.169491
zymo_test_2000.fast5	02697d6a-5810-4faa-a60c-8f98fce2fcfd	af307028575a34db3268b4df36412691cb25b558	0	408	1	147.280250	0.500000	400	TRUE	147.284000	397	0.496250	110	10.165476	2.416132	70.820580	10.666803	70.820580	10.666803
zymo_test_2000.fast5	0293f60d-2203-413a-93cd-213ae2c61847	af307028575a34db3268b4df36412691cb25b558	0	165	1	361.564000	0.500000	400	TRUE	361.671500	314	0.392500	142	16.370422	2.896353	67.847862	9.093013	67.847862	9.093013
zymo_test_2000.fast5	018efb72-ea5c-4925-b695-76bdda4ee98f	af307028575a34db3268b4df36412691cb25b558	0	313	2	385.394000	0.500000	400	TRUE	385.520250	299	0.373750	135	13.446547	2.875032	68.722191	9.617610	68.722191	9.617610
