filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
zymo_test_4000.fast5	01badd25-5d92-4438-b6db-38d617b3b73a	af307028575a34db3268b4df36412691cb25b558	0	425	1	266.341250	1.000000	800	TRUE	266.503750	670	0.837500	282	14.541719	2.891433	66.798676	8.568416	66.798676	8.568416
zymo_test_4000.fast5	01fad03a-c4f9-4699-8966-9adf8f840c6b	af307028575a34db3268b4df36412691cb25b558	0	247	3	106.648250	1.000000	800	TRUE	106.760750	710	0.887500	200	15.624192	2.643500	70.820580	9.093013	70.820580	9.093013
zymo_test_4000.fast5	00ab9278-4dcc-4386-8cd8-4a611ee2ba45	af307028575a34db3268b4df36412691cb25b558	0	276	4	404.011500	1.000000	800	TRUE	404.099000	730	0.912500	348	11.732207	2.989395	73.793297	8.743281	73.793297	8.743281
zymo_test_4000.fast5	01096375-b43f-4c2f-8082-44561de923d9	af307028575a34db3268b4df36412691cb25b558	0	180	1	253.929250	1.000000	800	TRUE	254.065500	691	0.863750	334	12.048162	2.960455	61.727570	8.218685	61.727570	8.218685
zymo_test_4000.fast5	01896880-1bfd-4da1-8d40-3bae8e8a4465	af307028575a34db3268b4df36412691cb25b558	0	98	4	412.783000	1.000000	800	TRUE	412.814250	775	0.968750	317	12.330281	2.907842	73.093834	8.043819	73.093834	8.043819
zymo_test_4000.fast5	018efb72-ea5c-4925-b695-76bdda4ee98f	af307028575a34db3268b4df36412691cb25b558	0	313	2	385.394000	0.774250	619	TRUE	385.520250	518	0.648000	228	13.834717	2.870221	68.722191	9.617610	68.722191	9.617610
zymo_test_4000.fast5	005fd3a4-97f0-4976-8bc9-c8fd31e7bb50	af307028575a34db3268b4df36412691cb25b558	0	430	4	318.230750	1.000000	800	TRUE	318.333250	718	0.897500	161	11.128780	2.407645	81.837120	10.491938	81.837120	10.491938
zymo_test_4000.fast5	00797c45-13aa-4af2-b7cf-3bd3f3c85b5e	af307028575a34db3268b4df36412691cb25b558	0	25	1	330.982250	1.000000	800	TRUE	331.073500	727	0.908750	341	12.827251	3.023280	75.192223	8.043819	75.192223	8.043819
zymo_test_4000.fast5	0029e119-bab3-4c00-8835-2deaaef3266d	af307028575a34db3268b4df36412691cb25b558	0	262	1	144.562000	0.942250	753	TRUE	144.613250	712	0.891000	365	11.472622	3.052929	74.842491	9.442744	74.842491	9.442744
zymo_test_4000.fast5	010be0a2-36ab-4a6d-ac13-6164421bc133	af307028575a34db3268b4df36412691cb25b558	0	60	2	267.323500	1.000000	800	TRUE	267.449750	699	0.873750	317	10.242725	2.964176	66.448944	8.918147	66.448944	8.918147
zymo_test_4000.fast5	013cf568-de45-4d9f-9ee9-65081db133cd	af307028575a34db3268b4df36412691cb25b558	0	501	4	81.792000	1.000000	800	TRUE	81.858250	747	0.933750	446	9.043433	3.058182	71.869774	8.043819	71.869774	8.043819
zymo_test_4000.fast5	0166bc59-0073-4173-b070-abe45659774d	af307028575a34db3268b4df36412691cb25b558	0	333	2	440.102000	1.000000	800	TRUE	440.182000	736	0.920000	319	15.491869	2.960289	65.749481	9.792476	65.749481	9.792476
zymo_test_4000.fast5	01752b61-815c-4571-a333-d157158ca3e8	af307028575a34db3268b4df36412691cb25b558	0	456	3	420.019750	1.000000	800	TRUE	420.174750	676	0.845000	313	10.447085	2.942071	82.011986	9.442744	82.011986	9.442744
zymo_test_4000.fast5	02697d6a-5810-4faa-a60c-8f98fce2fcfd	af307028575a34db3268b4df36412691cb25b558	0	408	1	147.280250	1.000000	800	TRUE	147.662750	494	0.617500	291	12.995662	3.250494	70.121117	9.442744	70.121117	9.442744
zymo_test_4000.fast5	0293f60d-2203-413a-93cd-213ae2c61847	af307028575a34db3268b4df36412691cb25b558	0	165	1	361.564000	1.000000	800	TRUE	361.670250	715	0.893750	302	12.716495	2.866458	68.722191	7.694088	68.722191	7.694088
zymo_test_4000.fast5	01fb3e7c-a541-49db-91e6-e4f62573aeb3	af307028575a34db3268b4df36412691cb25b558	0	125	1	249.257750	1.000000	800	TRUE	249.477750	624	0.780000	284	13.043264	2.979125	73.268700	9.617610	73.268700	9.617610
zymo_test_4000.fast5	023e4674-be00-480a-87f0-fc5ff6d480e3	af307028575a34db3268b4df36412691cb25b558	0	82	2	34.693250	1.000000	800	TRUE	35.018250	540	0.675000	261	10.178089	2.910895	60.853241	7.868954	60.853241	7.868954
zymo_test_4000.fast5	0252b790-c63e-4a07-8d0b-a0c9352d521a	af307028575a34db3268b4df36412691cb25b558	0	69	1	7.665500	1.000000	800	TRUE	7.900500	612	0.765000	219	14.824466	2.723396	71.345177	7.868954	71.345177	7.868954
zymo_test_4000.fast5	0339e927-00c0-4e6e-a4cb-9bd60c8eacb7	af307028575a34db3268b4df36412691cb25b558	0	86	2	129.477750	1.000000	800	TRUE	129.516500	769	0.961250	362	14.741798	3.015310	73.093834	9.792476	73.093834	9.792476
zymo_test_4000.fast5	034b4405-b067-4ce8-8e4a-3fd01421782f	af307028575a34db3268b4df36412691cb25b558	0	59	2	35.580000	1.000000	800	TRUE	35.605000	780	0.975000	319	12.393952	2.893196	73.268700	8.043819	73.268700	8.043819
zymo_test_4000.fast5	038101db-c8a0-40e5-a38b-3e9eb2a3e94d	af307028575a34db3268b4df36412691cb25b558	0	375	2	32.972250	1.000000	800	TRUE	33.097250	700	0.875000	321	13.720897	2.968761	62.601898	8.393551	62.601898	8.393551
zymo_test_4000.fast5	043d7f41-d704-46e2-8e79-261b17448927	af307028575a34db3268b4df36412691cb25b558	0	266	2	327.990750	1.000000	800	FALSE	328.395750	476	0.595000	214	7.874942	2.809844	67.672997	8.218685	67.672997	8.218685
zymo_test_4000.fast5	0440f804-7610-412f-9798-0e511bde1e33	af307028575a34db3268b4df36412691cb25b558	0	455	4	149.844500	1.000000	800	TRUE	149.887000	766	0.957500	379	15.288916	3.039732	75.017357	8.918147	75.017357	8.918147
zymo_test_4000.fast5	04751c11-f791-40aa-bcf3-0fdd5c400476	af307028575a34db3268b4df36412691cb25b558	0	144	2	112.023250	1.000000	800	TRUE	112.023250	800	1.000000	330	9.627403	2.618424	66.099213	5.245969	66.099213	5.245969
zymo_test_4000.fast5	0487aa41-d32f-46c8-abbc-a55762176ab0	af307028575a34db3268b4df36412691cb25b558	0	424	1	109.602000	1.000000	800	TRUE	109.917000	548	0.685000	257	13.824352	3.019247	64.350555	7.868954	64.350555	7.868954
zymo_test_4000.fast5	06455793-c060-43df-a2cf-f22a85f290d1	af307028575a34db3268b4df36412691cb25b558	0	207	4	215.559500	1.000000	800	TRUE	215.650750	727	0.908750	335	15.717318	3.047537	73.618431	8.568416	73.618431	8.568416
zymo_test_4000.fast5	0649354e-c566-483d-bf9d-bab38b910f17	af307028575a34db3268b4df36412691cb25b558	0	109	3	208.721000	1.000000	800	TRUE	208.792250	743	0.928750	159	13.868475	2.475976	70.470848	9.792476	70.470848	9.792476
zymo_test_4000.fast5	07e1131a-132f-474b-a3a4-f22393a85857	af307028575a34db3268b4df36412691cb25b558	0	212	3	280.651750	1.000000	800	TRUE	280.809250	674	0.842500	313	14.800207	3.055088	77.290611	7.694088	77.290611	7.694088
zymo_test_4000.fast5	0834571d-3bfa-43c0-b0a4-f6291501d8c6	af307028575a34db3268b4df36412691cb25b558	0	95	3	63.414500	1.000000	800	TRUE	63.498250	733	0.916250	194	13.963302	2.586754	74.143028	10.142207	74.143028	10.142207
zymo_test_4000.fast5	0c87234f-cc79-40de-890b-af0776d95837	af307028575a34db3268b4df36412691cb25b558	0	472	4	224.714750	1.000000	800	TRUE	224.851000	691	0.863750	346	16.825420	3.124521	74.667625	10.317072	74.667625	10.317072
