filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
zymo_test_4000.fast5	e8e99bce-a14f-4a98-b522-3344494a0990	af307028575a34db3268b4df36412691cb25b558	0	110	4	108.326000	1.000000	666	TRUE	108.435500	593	0.890500	305	10.022202	0.000000	74.842491	9.093013	75.506493	9.450747
zymo_test_4000.fast5	e8fc7da1-e41b-427c-b184-775b98fced6a	af307028575a34db3268b4df36412691cb25b558	0	216	4	128.869500	1.000000	666	TRUE	129.033000	557	0.836500	245	10.430033	0.000000	76.241417	10.142207	77.599609	9.693780
zymo_test_4000.fast5	e9b4a5db-79db-48c7-8440-3900a13b4a6c	af307028575a34db3268b4df36412691cb25b558	0	216	4	193.279750	1.000000	666	TRUE	193.413250	577	0.866500	358	9.718184	0.000000	79.913597	8.568416	78.514343	9.865685
zymo_test_4000.fast5	ea140e3f-ffd0-49f0-aac6-61060801d9eb	af307028575a34db3268b4df36412691cb25b558	0	182	4	431.933250	1.000000	666	FALSE	431.933250	666	1.000000	208	5.449492	0.000000	69.946251	2.797850	67.948494	9.053261
zymo_test_4000.fast5	ea5c1931-e2fe-49d6-a7aa-468329cb9276	af307028575a34db3268b4df36412691cb25b558	0	159	1	189.111250	1.000000	666	TRUE	189.325750	523	0.785500	307	9.470724	0.000000	73.093834	7.344357	72.330788	9.377200
zymo_test_4000.fast5	ea62b512-1b7b-4116-91c8-37926980a595	af307028575a34db3268b4df36412691cb25b558	0	399	3	363.553750	1.000000	666	TRUE	363.744250	539	0.809500	152	9.453928	0.000000	78.164940	8.568416	74.626831	9.231821
zymo_test_4000.fast5	ea641c1b-dbb7-4b8a-892c-b1b20f5de073	af307028575a34db3268b4df36412691cb25b558	0	208	2	154.096750	1.000000	666	TRUE	154.131250	643	0.965500	341	9.091090	0.000000	72.744102	8.918147	73.183411	9.413901
zymo_test_4000.fast5	ea76b075-f949-4d12-ac6d-5d46cc6ac1e7	af307028575a34db3268b4df36412691cb25b558	0	40	2	407.537500	1.000000	666	TRUE	407.837500	466	0.700000	217	9.072950	0.000000	66.099213	10.317072	69.288658	9.249869
zymo_test_4000.fast5	ea912547-85ce-41b0-aad8-6abda6bcdf68	af307028575a34db3268b4df36412691cb25b558	0	498	1	7.178000	1.000000	666	TRUE	7.490000	458	0.688000	228	11.219198	0.000000	60.503510	9.093013	62.597095	8.275350
zymo_test_4000.fast5	eaa67b29-0b42-4beb-8a10-60eb829eb39b	af307028575a34db3268b4df36412691cb25b558	0	254	1	345.606000	1.000000	666	TRUE	345.717000	592	0.889000	376	7.600965	0.000000	66.448944	9.093013	67.683594	8.672493
zymo_test_4000.fast5	eaaec552-709c-461f-b6ae-2d4a8cf78f1e	af307028575a34db3268b4df36412691cb25b558	0	165	2	32.219750	1.000000	666	TRUE	32.618750	400	0.601000	213	7.926918	0.000000	68.022728	8.393551	69.832092	8.083652
zymo_test_4000.fast5	ead2ca92-f71a-4461-a81a-075ebb3c3e3a	af307028575a34db3268b4df36412691cb25b558	0	218	2	41.179750	1.000000	666	TRUE	41.355250	549	0.824500	317	9.694800	0.000000	72.394371	8.918147	70.655258	9.070961
zymo_test_4000.fast5	eafc1859-9b93-4b49-b995-d545f0827ed9	af307028575a34db3268b4df36412691cb25b558	0	297	1	227.409500	1.000000	666	TRUE	227.714000	463	0.695500	226	8.080823	0.000000	66.623810	7.344357	66.115692	8.438567
zymo_test_4000.fast5	ecba5bdf-c3e4-4217-9b8c-c30778826577	af307028575a34db3268b4df36412691cb25b558	0	42	1	178.130750	1.000000	666	TRUE	178.286750	562	0.844000	319	7.818941	0.000000	66.099213	7.694088	65.090668	8.672493
zymo_test_4000.fast5	ecdcb550-0758-4598-a126-3bca4f8491a6	af307028575a34db3268b4df36412691cb25b558	0	70	4	285.198000	1.000000	666	TRUE	285.501000	464	0.697000	245	8.209705	0.000000	74.492760	9.093013	74.626831	9.267954
zymo_test_4000.fast5	edaeaba8-fae0-4deb-a9b7-a1371089f285	af307028575a34db3268b4df36412691cb25b558	0	459	3	163.656500	1.000000	666	TRUE	163.656500	666	1.000000	200	10.469076	0.000000	64.000824	1.573791	63.831696	8.571454
zymo_test_4000.fast5	eeeb2812-9076-4bc1-85ca-34dc99639cf9	af307028575a34db3268b4df36412691cb25b558	0	416	1	141.418000	1.000000	666	FALSE	141.529000	592	0.889000	396	6.923898	0.000000	65.924347	9.093013	66.634239	8.438567
zymo_test_4000.fast5	ef02d4f8-17c5-4812-a8b8-32b562c180ed	af307028575a34db3268b4df36412691cb25b558	0	326	2	223.919750	1.000000	666	TRUE	224.011250	605	0.908500	356	7.940789	0.000000	75.192223	8.568416	71.767914	9.159977
zymo_test_4000.fast5	ef13b430-be75-40ea-9889-0a64da5bfc4a	af307028575a34db3268b4df36412691cb25b558	0	493	4	296.828250	1.000000	666	FALSE	296.933250	596	0.895000	386	6.454218	0.000000	67.498131	8.918147	67.683594	8.757601
zymo_test_4000.fast5	f08761bd-f9c2-48f1-a0c0-62f17591f39e	af307028575a34db3268b4df36412691cb25b558	0	218	2	222.771000	1.000000	666	TRUE	222.862500	605	0.908500	344	9.116557	0.000000	71.170311	8.918147	70.105415	8.912904
zymo_test_4000.fast5	f0c01606-2587-4d12-bd37-5191ad1936e0	af307028575a34db3268b4df36412691cb25b558	0	448	4	122.878250	1.000000	666	TRUE	123.221750	437	0.656500	193	8.501744	0.000000	63.651089	9.442744	66.634239	8.774721
zymo_test_4000.fast5	f0d71ffc-d8c0-4c34-bb14-13c07f39ea63	af307028575a34db3268b4df36412691cb25b558	0	82	3	282.791250	1.000000	666	TRUE	283.026750	509	0.764500	299	9.690283	0.000000	82.536575	9.967341	81.641983	10.218695
zymo_test_4000.fast5	f0f45e08-61b5-49ed-ac41-a8dbe2e5d2a8	af307028575a34db3268b4df36412691cb25b558	0	425	1	380.034500	1.000000	666	TRUE	380.484500	366	0.550000	175	10.413433	0.000000	72.394371	8.568416	67.419716	9.177886
zymo_test_4000.fast5	f14b9d77-5d25-471b-8486-2e083b8b38e6	af307028575a34db3268b4df36412691cb25b558	0	315	1	235.004750	1.000000	666	TRUE	235.166750	558	0.838000	308	9.110444	0.000000	63.651089	10.666803	66.895050	8.947787
zymo_test_4000.fast5	f1516176-4cc1-4b46-8791-fbc6b93cbd43	af307028575a34db3268b4df36412691cb25b558	0	414	4	338.998250	1.000000	666	TRUE	339.143750	569	0.854500	283	10.046650	0.000000	75.716820	9.267879	74.335876	9.377200
zymo_test_4000.fast5	f181cb12-4edb-4923-9165-19fe4d50e37c	af307028575a34db3268b4df36412691cb25b558	0	128	2	275.697750	1.000000	666	TRUE	275.735250	641	0.962500	321	10.064509	0.000000	69.596519	8.918147	72.330788	9.674865
zymo_test_4000.fast5	f1a145be-058f-41dd-b3dd-552685b8a7e1	af307028575a34db3268b4df36412691cb25b558	0	16	1	15.459000	1.000000	666	TRUE	15.460500	665	0.998500	41	8.778762	0.000000	65.050018	0.874328	65.601181	8.757601
zymo_test_4000.fast5	f2069af4-03bb-4193-86c3-04e1bf4dbb8a	af307028575a34db3268b4df36412691cb25b558	0	92	1	321.212750	1.000000	666	TRUE	321.311750	600	0.901000	365	9.009574	0.000000	69.246788	8.743281	70.379791	9.053261
zymo_test_4000.fast5	f27ff8c7-d757-4770-a1ca-5ab9b6d205b6	af307028575a34db3268b4df36412691cb25b558	0	199	1	7.828750	1.000000	666	TRUE	8.034250	529	0.794500	254	9.251941	0.000000	63.126495	9.093013	63.088047	7.593888
zymo_test_4000.fast5	f2894d5c-d1d0-405c-939b-9d2e29c1c34c	af307028575a34db3268b4df36412691cb25b558	0	187	2	424.711500	1.000000	666	TRUE	424.827000	589	0.884500	370	8.964493	0.000000	74.492760	8.393551	72.613899	9.413901
zymo_test_4000.fast5	f2a8bbbe-1034-478a-bdda-ddce04c80212	af307028575a34db3268b4df36412691cb25b558	0	260	3	65.509000	1.000000	666	TRUE	65.549500	639	0.959500	106	7.837495	0.000000	75.541954	7.519222	75.212135	9.827221
zymo_test_4000.fast5	f2f964de-8b63-41cb-a1cb-53a0337f8fea	af307028575a34db3268b4df36412691cb25b558	0	451	1	429.099750	1.000000	666	TRUE	429.297750	534	0.802000	248	8.556487	0.000000	70.995445	9.617610	73.183411	9.304227
zymo_test_4000.fast5	f3117793-abf7-4468-9730-391cd0a0cc3b	af307028575a34db3268b4df36412691cb25b558	0	79	2	31.960250	1.000000	666	TRUE	31.960250	666	1.000000	378	8.692562	0.000000	69.246788	7.344357	69.559860	8.774721
zymo_test_4000.fast5	f3bfa744-dc03-4ca5-b6a8-35234b14dd6c	af307028575a34db3268b4df36412691cb25b558	0	441	3	139.486000	1.000000	666	TRUE	139.570000	610	0.916000	281	10.277519	0.000000	73.268700	9.267879	72.613899	9.599575
zymo_test_4000.fast5	f3c4e718-7770-4686-a239-dee1995b5429	af307028575a34db3268b4df36412691cb25b558	0	119	4	166.924000	1.000000	666	TRUE	167.399500	349	0.524500	186	10.421537	0.000000	65.224884	7.169491	66.115692	8.860832
zymo_test_4000.fast5	f3e9eab9-3b04-4953-9675-b63ec8983f31	af307028575a34db3268b4df36412691cb25b558	0	360	3	56.591750	0.748500	499	FALSE	56.674250	444	0.666000	271	6.168897	0.000000	73.443565	9.617610	74.918900	9.562150
zymo_test_4000.fast5	f3f58891-3a09-4669-bf17-d467405043b8	af307028575a34db3268b4df36412691cb25b558	0	178	3	150.216750	1.000000	666	TRUE	150.333750	588	0.883000	348	9.056287	0.000000	61.202972	7.694088	63.582851	8.372898
zymo_test_4000.fast5	f483a880-7af6-403f-95f6-003af7c865d7	af307028575a34db3268b4df36412691cb25b558	0	296	4	201.098250	1.000000	666	TRUE	201.120750	651	0.977500	418	8.434211	0.000000	67.847862	7.344357	68.481415	8.605002
zymo_test_4000.fast5	f48ef84f-5798-4fc2-9216-33bcf641fcda	af307028575a34db3268b4df36412691cb25b558	0	226	3	107.144250	1.000000	666	TRUE	107.352750	527	0.791500	270	10.458733	0.000000	75.716820	8.568416	75.212135	9.450747
zymo_test_4000.fast5	f4d9dfc2-c528-42d5-a1a7-afbe1baf6ba6	af307028575a34db3268b4df36412691cb25b558	0	360	2	108.118500	1.000000	666	TRUE	108.397500	480	0.721000	235	9.919439	0.000000	73.443565	9.792476	73.469833	9.213807
zymo_test_4000.fast5	f4f71301-fce9-4efa-bda1-40ca40f07000	af307028575a34db3268b4df36412691cb25b558	0	410	4	126.163000	1.000000	666	TRUE	126.167500	663	0.995500	270	10.064959	0.000000	64.525421	1.398925	65.090668	8.860832
zymo_test_4000.fast5	f56d904b-34d2-4dff-9ff4-571f6404e2f1	af307028575a34db3268b4df36412691cb25b558	0	485	1	106.644000	1.000000	666	TRUE	106.840500	535	0.803500	300	8.919222	0.000000	64.875153	7.344357	64.584137	8.389267
zymo_test_4000.fast5	f56fc80b-1f3f-45fc-a47d-62b6205a0106	af307028575a34db3268b4df36412691cb25b558	0	133	3	253.145250	1.000000	666	TRUE	253.544250	400	0.601000	218	8.092323	0.000000	61.902435	7.868954	63.582851	8.471595
zymo_test_4000.fast5	f5f3ab1b-4b9d-4be7-85c2-71e654aedc62	af307028575a34db3268b4df36412691cb25b558	0	184	2	110.724250	1.000000	666	TRUE	110.937250	524	0.787000	322	10.106527	0.000000	79.389000	9.617610	77.297089	9.340642
zymo_test_4000.fast5	f6047394-7890-4edc-b345-9163f6547dab	af307028575a34db3268b4df36412691cb25b558	0	206	3	227.951500	1.000000	666	TRUE	228.269500	454	0.682000	124	9.547917	0.000000	71.520042	7.694088	71.209412	8.912904
zymo_test_4000.fast5	f606f5a5-4723-4f51-b108-3e3b4fafd2fe	af307028575a34db3268b4df36412691cb25b558	0	320	4	388.219000	1.000000	666	TRUE	388.267000	634	0.952000	378	7.165798	0.000000	75.192223	8.568416	75.212135	9.808047
